customer_id,recency,frequency,monetary,avg_basket,n_products,n_countries,customer_age_days,avg_days_between_orders,target
13492,44,3,1269.84,25.3968,38,1,123,61.5,0
13493,183,2,618.63,77.32875,6,1,195,195.0,0
13494,220,1,316.26000000000005,17.570000000000004,18,1,220,220.0,0
13495,140,8,3890.87,34.43247787610619,50,1,641,91.57142857142857,1
13496,268,1,501.01,19.269615384615385,26,1,268,268.0,1
13497,191,6,1166.83,20.117758620689653,52,1,578,115.6,0
13498,638,1,327.38,19.25764705882353,17,1,638,638.0,0
13499,133,2,463.79,22.085238095238097,18,1,178,178.0,1
13500,31,2,625.93,15.648249999999999,38,1,309,309.0,1
13501,196,3,2885.11,25.30798245614035,90,1,478,239.0,0
13502,183,4,677.66,28.235833333333332,20,1,457,152.33333333333334,1
13503,387,5,1642.39,9.548779069767443,148,1,569,142.25,1
13505,75,3,2583.12,21.000975609756097,110,1,141,70.5,1
13506,224,5,1338.08,16.519506172839506,55,1,369,92.25,0
13507,6,3,2022.79,15.803046875,123,1,54,27.0,1
13508,152,2,287.05,10.251785714285715,27,1,551,551.0,0
13509,8,6,840.02,23.33388888888889,24,1,416,83.2,1
13510,3,9,3664.54,15.593787234042553,147,1,627,78.375,1
13511,585,1,282.76,56.552,5,1,585,585.0,0
13512,169,4,713.39,18.292051282051283,31,1,491,163.66666666666666,0
13513,35,3,824.59,20.61475,32,1,563,281.5,0
13514,337,3,663.7,39.04117647058824,13,1,590,295.0,1
13515,25,5,898.66,17.281923076923075,45,1,553,138.25,1
13516,147,2,441.85,18.410416666666666,22,1,326,326.0,1
13517,15,2,1612.18,14.927592592592593,99,1,88,88.0,1
13519,351,1,220.46,20.041818181818183,11,1,351,351.0,1
13520,46,10,5929.63,33.31252808988764,72,1,631,70.11111111111111,1
13523,108,4,2938.93,22.434580152671753,117,1,310,103.33333333333333,1
13524,10,3,408.86,22.714444444444446,14,1,128,64.0,1
13525,156,1,282.88,141.44,2,1,156,156.0,1
13526,646,2,1182.0,26.863636363636363,29,1,646,646.0,0
13527,13,9,3661.45,10.31394366197183,231,1,596,74.5,1
13529,113,1,181.1,25.87142857142857,7,1,113,113.0,1
13530,542,1,402.97999999999996,22.387777777777774,18,1,542,542.0,0
13531,113,6,1433.07,19.107599999999998,44,1,644,128.8,0
13533,91,3,269.09,3.5878666666666663,61,1,176,88.0,0
13534,16,31,6222.35,18.85560606060606,145,1,428,14.266666666666667,1
13535,311,1,89.5,89.5,1,1,311,311.0,0
13537,334,2,717.85,17.09166666666667,38,1,360,360.0,0
13538,2,11,2813.03,20.533065693430657,104,1,584,58.4,1
13539,148,6,1253.67,17.90957142857143,58,1,499,99.8,1
13540,375,3,632.39,19.7621875,26,1,564,282.0,0
13541,335,2,785.25,78.525,10,1,478,478.0,0
13542,285,17,3959.4900000000002,11.962205438066466,98,1,637,39.8125,0
13543,542,2,1439.6100000000001,30.630000000000003,37,1,595,595.0,0
13544,149,5,627.15,3.1047029702970295,186,1,553,138.25,1
13545,299,2,364.93,6.757962962962963,54,1,453,453.0,0
13546,109,3,647.41,7.992716049382715,58,1,332,166.0,1
13547,316,1,167.08,3.7972727272727274,44,1,316,316.0,0
13548,4,3,901.44,4.899130434782609,169,1,379,189.5,0
13549,50,6,849.65,16.659803921568628,41,1,296,59.2,1
13550,291,1,342.55,8.155952380952382,40,1,291,291.0,0
13551,227,2,244.2,48.839999999999996,5,1,574,574.0,0
13552,32,19,5971.76,34.320459770114944,145,1,566,31.444444444444443,1
13553,583,1,499.6,5.613483146067416,85,1,583,583.0,0
13554,288,7,1629.35,8.313010204081632,156,1,355,59.166666666666664,0
13555,110,11,6383.01,20.135678233438487,204,1,597,59.7,1
13556,337,2,200.82,22.313333333333333,8,1,344,344.0,0
13557,189,12,2688.88,16.598024691358024,116,1,639,58.09090909090909,1
13559,421,2,990.0,495.0,1,1,452,452.0,0
13561,124,11,1803.4,7.875109170305677,131,1,557,55.7,0
13562,49,7,4248.58,25.440598802395208,87,1,602,100.33333333333333,1
13563,48,1,310.88,7.971282051282051,39,1,48,48.0,1
13564,52,37,16498.97,13.749141666666668,484,1,646,17.944444444444443,0
13565,242,2,284.76,8.136,28,1,319,319.0,1
13566,343,3,831.76,4.2221319796954315,159,1,548,274.0,1
13567,336,4,1079.29,5.369601990049751,180,1,450,150.0,0
13568,81,1,187.05,4.3500000000000005,41,1,81,81.0,0
13569,276,3,497.74,4.046666666666667,103,1,336,168.0,1
13570,151,1,239.49,8.870000000000001,27,1,151,151.0,0
13571,1,21,3532.15,6.912230919765166,223,1,639,31.95,1
13572,114,1,1384.25,41.946969696969695,32,1,114,114.0,0
13573,161,5,646.04,9.939076923076923,54,1,545,136.25,1
13574,319,1,404.45,4.444505494505495,84,1,319,319.0,0
13575,42,2,218.75,16.826923076923077,13,1,84,84.0,1
13576,5,23,9326.19,43.99146226415095,112,1,639,29.045454545454547,1
13577,1,10,2995.48,19.707105263157896,92,1,633,70.33333333333333,1
13578,317,1,147.66,16.406666666666666,9,1,317,317.0,0
13579,277,4,1072.0,16.0,62,1,567,189.0,1
13580,314,1,107.75,21.55,5,1,314,314.0,0
13581,217,2,280.53000000000003,8.500909090909092,32,1,322,322.0,0
13582,298,2,241.68,21.970909090909092,10,1,526,526.0,0
13583,64,2,1445.031,15.052406249999999,93,1,587,587.0,0
13584,215,3,385.7,4.82125,74,1,584,292.0,0
13585,439,3,684.54,17.552307692307693,29,1,646,323.0,0
13586,449,1,127.28,6.364,20,1,449,449.0,0
13587,357,3,961.1,43.68636363636364,20,1,571,285.5,1
13588,8,4,1420.72,13.660769230769231,101,1,163,54.333333333333336,1
13589,88,5,888.09,22.20225,36,1,642,160.5,1
13590,59,16,5470.5,14.785135135135135,242,1,646,43.06666666666667,1
13591,112,6,1753.04,21.642469135802468,71,1,633,126.6,1
13592,114,3,205.51,15.808461538461538,12,1,172,86.0,1
13593,16,14,5493.29,13.463946078431372,212,1,555,42.69230769230769,0
13594,394,1,136.35000000000002,19.47857142857143,7,1,394,394.0,1
13595,425,3,784.48,5.485874125874126,114,1,554,277.0,0
13597,308,2,396.71,23.335882352941177,17,1,311,311.0,0
13598,403,4,601.92,10.559999999999999,46,1,560,186.66666666666666,1
13599,65,20,6974.96,30.06448275862069,146,1,647,34.05263157894737,1
13600,220,2,518.42,12.644390243902437,35,1,542,542.0,0
13601,119,3,839.87,6.561484375,114,1,454,227.0,1
13602,290,3,596.28,17.036571428571428,29,1,469,234.5,1
13604,567,1,717.62,34.172380952380955,21,1,567,567.0,0
13605,295,2,522.67,9.861698113207547,50,1,479,479.0,0
13606,151,2,246.63,6.665675675675676,37,1,220,220.0,1
13607,311,1,400.3,16.679166666666667,24,1,311,311.0,1
13608,449,1,232.05,6.825,31,1,449,449.0,0
13609,501,1,167.35,23.907142857142855,7,1,501,501.0,0
13610,18,12,1786.14,5.162254335260116,287,1,611,55.54545454545455,1
13611,79,9,2780.25,14.94758064516129,142,1,645,80.625,1
13612,541,1,818.29,16.3658,50,1,541,541.0,0
13613,361,5,1039.8500000000001,17.62457627118644,50,1,569,142.25,0
13614,72,4,1526.16,9.846193548387097,142,1,459,153.0,1
13615,227,8,6272.53,17.091362397820163,259,1,588,84.0,0
13616,476,2,283.85,8.110000000000001,31,1,599,599.0,0
13617,21,7,1100.27,12.090879120879121,43,1,403,67.16666666666667,1
13618,82,1,177.34,13.641538461538461,13,1,82,82.0,0
13619,453,2,224.94,4.998666666666667,39,1,582,582.0,0
13620,436,1,112.34,22.468,5,1,436,436.0,0
13621,25,1,213.85,11.255263157894737,19,1,25,25.0,0
13622,604,1,658.95,20.5921875,32,1,604,604.0,0
13623,118,9,2344.49,8.715576208178438,198,1,645,80.625,1
13624,296,1,462.08,21.003636363636364,22,1,296,296.0,0
13625,505,1,301.26,14.345714285714285,21,1,505,505.0,0
13626,161,2,707.04,16.069090909090907,44,1,287,287.0,0
13627,84,5,1634.43,16.182475247524753,97,1,548,137.0,1
13628,584,1,310.14,19.38375,16,1,584,584.0,0
13629,7,16,11296.86,144.83153846153846,27,1,574,38.266666666666666,1
13630,14,5,1361.46,22.319016393442624,49,1,194,48.5,1
13631,8,11,3070.42,279.1290909090909,6,1,175,17.5,0
13632,82,6,2339.14,14.711572327044024,124,1,520,104.0,1
13634,14,14,4242.38,12.086552706552707,191,1,606,46.61538461538461,1
13635,351,3,1928.1299999999999,19.281299999999998,89,1,647,323.5,1
13636,30,4,646.55,15.76951219512195,36,1,193,64.33333333333333,1
13637,95,2,678.65,7.457692307692308,75,1,134,134.0,1
13639,345,1,312.93,16.47,19,1,345,345.0,1
13640,519,1,405.0,101.25,4,1,519,519.0,0
13641,549,5,1016.47,23.10159090909091,41,1,642,160.5,0
13642,124,4,472.2,4.497142857142857,93,1,341,113.66666666666667,0
13643,7,9,1896.73,21.55375,63,1,640,80.0,1
13644,14,1,851.09,17.731041666666666,48,1,14,14.0,1
13645,28,1,252.1,50.42,5,1,28,28.0,0
13646,308,2,326.25,5.625,58,1,308,308.0,0
13647,83,6,2197.42,23.3768085106383,78,1,511,102.2,1
13648,308,8,1764.02,16.641698113207546,95,1,646,92.28571428571429,0
13649,165,6,1453.68,13.46,97,1,435,87.0,0
13650,115,6,2197.18,19.61767857142857,84,1,591,118.2,1
13651,290,1,132.65,16.58125,8,1,290,290.0,1
13652,165,4,1805.21,15.562155172413794,102,1,560,186.66666666666666,1
13653,396,1,152.2,16.91111111111111,9,1,396,396.0,0
13654,53,9,5314.94,19.540220588235293,223,1,646,80.75,1
13655,22,6,2280.51,19.163949579831936,103,1,500,100.0,0
13656,73,4,1078.85,12.400574712643676,81,1,504,168.0,0
13657,110,1,152.34,16.926666666666666,9,1,110,110.0,1
13658,112,5,4319.63,26.830000000000002,119,1,580,145.0,1
13659,114,12,4884.68,17.827299270072995,224,1,569,51.72727272727273,0
13660,308,1,306.64,7.6659999999999995,39,1,308,308.0,0
13661,511,1,325.24,19.131764705882354,17,1,511,511.0,0
13662,120,10,1868.79,15.837203389830508,109,1,566,62.888888888888886,1
13663,87,5,2047.51,20.681919191919192,87,1,555,138.75,0
13665,294,3,1711.6599999999999,16.147735849056602,97,1,412,206.0,0
13666,195,4,107.3,7.153333333333333,15,1,644,214.66666666666666,1
13667,57,1,299.05,3.603012048192771,82,1,57,57.0,0
13668,21,30,11539.62,18.58231884057971,356,1,636,21.93103448275862,1
13669,58,2,243.15,30.39375,8,1,315,315.0,1
13671,303,1,172.6,2.696875,61,1,303,303.0,0
13672,209,3,419.92,23.32888888888889,13,1,639,319.5,0
13674,341,1,240.68,17.19142857142857,14,1,341,341.0,0
13675,59,2,486.82000000000005,19.472800000000003,25,1,193,193.0,0
13676,447,2,243.9,18.76153846153846,13,1,527,527.0,0
13677,313,2,551.24,5.200377358490566,98,1,428,428.0,0
13678,60,1,232.6,14.5375,16,1,60,60.0,0
13679,402,3,281.26,5.6251999999999995,44,1,643,321.5,0
13680,246,10,10092.14,19.333601532567048,280,1,643,71.44444444444444,1
13681,63,1,203.46,15.650769230769232,13,1,63,63.0,1
13682,95,1,59.5,19.833333333333332,3,1,95,95.0,0
13683,366,1,258.6,25.860000000000003,10,1,366,366.0,0
13684,194,4,594.88,5.508148148148148,81,1,529,176.33333333333334,0
13686,91,3,409.04,12.030588235294118,27,1,309,154.5,0
13687,346,1,11880.84,264.01866666666666,45,1,346,346.0,0
13688,543,1,375.5,75.1,5,1,543,543.0,0
13689,353,1,349.5,116.5,3,1,353,353.0,1
13691,304,1,212.78,3.9403703703703705,54,1,304,304.0,0
13692,122,4,2497.66,33.30213333333333,69,1,328,109.33333333333333,1
13693,282,9,2011.82,18.97943396226415,78,1,641,80.125,0
13694,15,132,176512.71,126.4417693409742,845,1,643,4.908396946564886,1
13695,6,13,2033.67,29.05242857142857,36,1,486,40.5,1
13696,330,3,2020.4,84.18333333333334,24,1,574,287.0,0
13698,505,2,451.73,11.887631578947369,31,1,590,590.0,0
13699,63,2,764.15,20.6527027027027,33,1,458,458.0,0
13700,1,11,1983.11,8.932927927927928,162,1,579,57.9,1
13701,355,1,161.0,17.88888888888889,9,1,355,355.0,0
13702,354,1,135.18,27.036,5,1,354,354.0,0
13703,226,2,425.56,11.501621621621622,36,1,323,323.0,0
13705,53,6,1528.01,22.806119402985075,51,1,532,106.4,1
13706,211,2,631.17,16.609736842105264,38,1,535,535.0,0
13707,175,5,3365.86,21.715225806451613,142,1,445,111.25,0
13708,179,1,285.33,5.823061224489796,49,1,179,179.0,0
13709,10,10,4182.51,17.427125,184,1,606,67.33333333333333,1
13710,332,2,329.04,47.00571428571429,7,1,520,520.0,1
13711,127,9,1792.26,19.48108695652174,80,1,632,79.0,0
13712,155,2,766.42,23.224848484848483,32,1,519,519.0,0
13713,316,3,740.76,9.2595,70,1,491,245.5,0
13714,373,1,161.35,5.378333333333333,30,1,373,373.0,0
13715,189,17,8153.04,15.92390625,277,1,546,34.125,0
13716,177,1,138.28,6.584761904761905,21,1,177,177.0,0
13717,37,6,1274.28,13.701935483870967,82,1,394,78.8,1
13718,154,2,306.55,25.545833333333334,9,1,204,204.0,0
13719,113,8,2080.14,10.000673076923077,159,1,479,68.42857142857143,1
13720,25,4,799.9,18.60232558139535,42,1,163,54.333333333333336,0
13721,303,1,217.39999999999998,15.528571428571427,14,1,303,303.0,1
13722,40,10,5635.41,29.816984126984128,137,1,554,61.55555555555556,0
13723,125,6,1194.08,20.58758620689655,51,1,519,103.8,0
13724,545,1,213.01,5.071666666666666,39,1,545,545.0,0
13725,77,7,1865.7,19.638947368421054,86,1,217,36.166666666666664,1
13726,9,1,292.68,12.725217391304348,23,1,9,9.0,1
13727,520,6,740.6700000000001,11.756666666666668,55,1,638,127.6,1
13728,15,15,2636.05,17.45728476821192,68,1,638,45.57142857142857,1
13729,344,3,724.73,18.582820512820515,36,1,592,296.0,0
13730,44,2,752.6,17.50232558139535,38,1,70,70.0,0
13731,127,2,610.59,16.068157894736842,36,1,155,155.0,0
13733,319,2,487.03000000000003,16.794137931034484,28,1,643,643.0,0
13734,417,4,6695.6900000000005,247.98851851851853,24,1,511,170.33333333333334,0
13735,84,11,8288.92,14.961949458483755,318,1,634,63.4,1
13736,168,6,2380.2,5.409545454545454,255,1,642,128.4,1
13737,108,1,339.59999999999997,11.319999999999999,29,1,108,108.0,0
13738,304,1,434.78000000000003,4.885168539325843,88,1,304,304.0,0
13739,436,1,75.3,25.099999999999998,3,1,436,436.0,1
13740,149,5,1582.77,16.837978723404255,83,1,646,161.5,0
13741,92,2,363.13,18.1565,20,1,125,125.0,1
13742,70,10,2632.57,10.203759689922482,163,1,228,25.333333333333332,1
13743,16,5,912.1199999999999,30.403999999999996,8,1,167,41.75,1
13744,3,2,1080.52,17.15111111111111,54,1,200,200.0,0
13745,70,2,777.36,13.881428571428572,46,1,454,454.0,0
13746,322,1,176.69,19.63222222222222,9,1,322,322.0,0
13747,282,2,169.79999999999998,33.959999999999994,4,1,333,333.0,0
13748,4,9,2064.35,35.592241379310344,40,1,646,80.75,0
13750,48,10,3271.55,46.736428571428576,47,1,525,58.333333333333336,1
13751,196,1,296.25,32.916666666666664,9,1,196,196.0,0
13752,32,7,1579.8300000000002,16.806702127659577,75,1,436,72.66666666666667,0
13753,196,4,2094.57,26.182125000000003,64,1,645,215.0,0
13754,60,3,447.05,21.288095238095238,16,1,345,172.5,0
13756,1,17,6438.76,22.05054794520548,134,1,632,39.5,1
13757,583,1,195.55,24.44375,8,1,583,583.0,0
13758,109,13,7859.1,29.882509505703425,199,1,647,53.916666666666664,1
13760,164,4,1211.94,13.466000000000001,80,1,501,167.0,1
13761,88,5,1373.23,16.347976190476192,82,1,565,141.25,1
13762,127,5,2472.48,70.64228571428572,23,1,607,151.75,0
13763,325,2,3502.48,100.07085714285715,35,1,343,343.0,1
13764,52,5,2343.4900000000002,7.811633333333334,240,1,550,137.5,1
13765,561,1,352.821,20.754176470588238,17,1,561,561.0,0
13766,403,1,190.35,11.197058823529412,16,1,403,403.0,0
13767,17,64,26359.58,38.93586410635155,113,1,647,10.26984126984127,1
13768,635,2,875.97,26.544545454545457,30,1,639,639.0,0
13769,0,18,4858.2300000000005,20.15863070539419,111,1,632,37.1764705882353,1
13770,330,4,785.37,16.361875,48,1,638,212.66666666666666,0
13771,107,7,4559.22,27.300718562874252,135,1,561,93.5,1
13772,5,7,2660.36,5.331382765531062,356,1,562,93.66666666666667,1
13773,305,2,301.54,15.870526315789474,19,1,568,568.0,0
13775,499,1,1049.66,16.661269841269842,63,1,499,499.0,0
13776,336,2,623.98,311.99,1,1,336,336.0,0
13777,37,52,36021.340000000004,129.57316546762593,44,1,646,12.666666666666666,1
13778,11,4,1124.49,25.55659090909091,33,1,473,157.66666666666666,0
13779,424,1,161.13,5.967777777777777,27,1,424,424.0,0
13780,79,2,488.34000000000003,9.7668,43,1,315,315.0,1
13781,159,3,778.83,13.663684210526316,56,1,629,314.5,0
13782,33,10,1362.01,7.362216216216217,151,1,641,71.22222222222223,1
13783,396,4,1542.09,154.209,4,1,581,193.66666666666666,0
13784,3,12,2571.59,65.93820512820513,13,1,359,32.63636363636363,1
13785,337,4,542.49,18.083000000000002,26,1,368,122.66666666666667,0
13786,275,6,3127.99,26.965431034482755,80,1,644,128.8,0
13787,272,5,1019.86,16.449354838709677,56,1,603,150.75,1
13788,413,1,3.75,3.75,1,1,413,413.0,0
13789,296,1,239.45999999999998,13.303333333333333,18,1,296,296.0,0
13791,36,2,1516.0,137.8181818181818,7,1,76,76.0,0
13792,195,2,263.0,18.785714285714285,14,1,331,331.0,1
13793,555,1,96.0,13.714285714285714,7,1,555,555.0,0
13794,455,1,126.03,14.003333333333334,9,1,455,455.0,0
13795,296,4,836.3,28.837931034482757,23,1,546,182.0,0
13796,407,1,289.7,13.168181818181818,22,1,407,407.0,0
13797,345,3,1179.45,15.121153846153847,71,1,556,278.0,0
13798,1,95,67436.16,106.87188589540412,154,1,639,6.797872340425532,1
13799,25,9,2803.57,26.448773584905663,64,1,552,69.0,0
13800,218,3,1679.56,23.00767123287671,73,1,645,322.5,0
13802,47,19,26259.11,58.61408482142857,212,1,570,31.666666666666668,0
13803,163,3,1338.91,17.16551282051282,73,1,527,263.5,0
13804,5,6,2098.7400000000002,17.636470588235294,107,1,345,69.0,1
13805,37,1,500.24,83.37333333333333,6,1,37,37.0,1
13807,275,3,422.2,16.887999999999998,24,1,644,322.0,0
13808,2,2,723.1,20.66,33,1,5,5.0,1
13809,213,3,679.7,27.188000000000002,23,1,369,184.5,0
13811,92,3,814.5,62.65384615384615,7,1,147,73.5,0
13812,13,1,278.74,13.937000000000001,20,1,13,13.0,1
13813,43,5,1783.75,19.60164835164835,55,1,642,160.5,1
13814,0,3,2257.32,28.573670886075952,56,1,435,217.5,0
13815,80,6,6426.13,20.335854430379747,188,1,574,114.8,1
13817,260,1,128.7,14.299999999999999,9,1,260,260.0,1
13818,338,1,61.28,12.256,5,1,338,338.0,0
13819,210,6,2642.35,26.161881188118812,47,1,646,129.2,0
13820,326,3,652.75,7.334269662921348,68,1,589,294.5,0
13821,53,6,1379.08,6.760196078431372,158,1,612,122.4,0
13823,0,6,3096.21,20.77993288590604,101,1,632,126.4,1
13824,44,11,3045.66,33.840666666666664,52,1,545,54.5,1
13825,530,2,255.59,6.38975,38,1,638,638.0,0
13826,84,1,189.5,18.95,10,1,84,84.0,0
13827,42,2,300.76,4.930491803278688,59,1,51,51.0,1
13829,329,1,102.0,102.0,1,1,329,329.0,0
13830,490,1,156.85000000000002,14.259090909090911,11,1,490,490.0,0
13831,47,16,5837.94,33.941511627906976,121,1,637,42.46666666666667,1
13832,330,1,557.6899999999999,10.72480769230769,51,1,330,330.0,1
13833,67,2,700.41,15.91840909090909,43,1,312,312.0,0
13834,485,2,324.19,20.261875,15,1,577,577.0,0
13835,63,5,798.04,15.960799999999999,41,1,554,138.5,1
13836,307,2,620.37,20.011935483870968,29,1,322,322.0,0
13837,120,2,266.59000000000003,14.810555555555558,17,1,226,226.0,0
13838,26,9,1482.79,4.21247159090909,291,1,488,61.0,1
13839,394,1,139.95000000000002,19.992857142857144,7,1,394,394.0,0
13840,324,1,651.4,16.285,40,1,324,324.0,0
13841,161,1,85.0,85.0,1,1,161,161.0,0
13842,64,16,4098.99,15.704942528735632,166,1,569,37.93333333333333,1
13843,289,1,319.75,17.76388888888889,18,1,289,289.0,0
13846,150,3,1106.66,16.038550724637684,69,1,308,154.0,1
13847,628,1,310.72,16.353684210526318,19,1,628,628.0,0
13848,0,8,3015.0,301.5,3,1,638,91.14285714285714,0
13849,79,4,2524.93,16.082356687898088,139,1,533,177.66666666666666,1
13850,37,1,1595.48,17.155698924731183,93,1,37,37.0,0
13851,4,8,4606.46,32.903285714285715,111,1,588,84.0,0
13852,519,1,187.35000000000002,17.031818181818185,11,1,519,519.0,0
13854,0,34,10304.199999999999,65.63184713375796,57,1,609,18.454545454545453,1
13855,409,4,1310.3400000000001,17.949863013698632,64,1,639,213.0,0
13856,77,11,1142.03,21.148703703703703,33,1,527,52.7,0
13857,301,6,1001.01,7.820390625,99,1,479,95.8,0
13859,234,2,515.86,14.329444444444444,34,1,437,437.0,0
13861,337,2,273.26,13.012380952380951,21,1,439,439.0,0
13862,16,7,2128.03,16.244503816793895,97,1,297,49.5,1
13863,156,4,1239.55,17.707857142857144,59,1,501,167.0,0
13864,295,1,662.4000000000001,662.4000000000001,1,1,295,295.0,0
13865,45,3,383.34000000000003,16.66695652173913,23,1,198,99.0,1
13867,126,1,138.85,17.35625,8,1,126,126.0,1
13869,31,10,7996.87,9.542804295942721,502,1,599,66.55555555555556,0
13870,10,12,5120.61,23.92808411214953,152,1,578,52.54545454545455,1
13871,0,13,6095.24,19.598842443729904,148,1,627,52.25,1
13872,435,3,919.57,16.13280701754386,51,1,634,317.0,0
13873,28,8,1038.92,17.315333333333335,55,1,555,79.28571428571429,0
13874,266,7,2049.15,29.697826086956525,46,1,581,96.83333333333333,0
13875,42,13,4452.38,18.02582995951417,147,1,631,52.583333333333336,1
13877,378,2,332.44,16.622,20,1,598,598.0,1
13878,456,3,1145.33,17.0944776119403,59,1,512,256.0,1
13879,554,1,395.5,15.82,25,1,554,554.0,0
13880,53,12,2754.85,18.868835616438357,101,1,470,42.72727272727273,1
13881,4,34,37418.26,93.54565000000001,177,1,553,16.757575757575758,1
13883,127,14,5628.32,21.001194029850744,190,1,639,49.15384615384615,1
13884,185,8,1233.68,9.275789473684211,87,1,378,54.0,1
13885,97,2,506.8,18.1,28,1,109,109.0,0
13887,112,1,349.55,18.397368421052633,19,1,112,112.0,0
13888,28,7,2001.59,11.705204678362573,124,1,484,80.66666666666667,0
13889,1,6,1991.23,23.990722891566264,57,1,594,118.8,0
13890,15,6,1544.68,16.609462365591398,59,1,641,128.2,1
13891,286,3,859.21,8.678888888888888,97,1,490,245.0,0
13892,155,3,689.1999999999999,57.43333333333333,11,1,484,242.0,1
13893,206,1,821.1,39.1,21,1,206,206.0,0
13894,218,1,160.85,16.085,10,1,218,218.0,1
13895,51,4,2352.75,20.82079646017699,100,1,644,214.66666666666666,1
13896,534,1,388.55,18.502380952380953,21,1,534,534.0,0
13897,346,2,849.56,20.227619047619047,42,1,585,585.0,1
13898,234,2,686.4,14.921739130434782,43,1,319,319.0,0
13899,183,1,298.5,19.9,15,1,183,183.0,1
13900,91,6,1610.59,16.95357894736842,80,1,532,106.4,0
13901,16,14,5461.42,18.51328813559322,265,1,612,47.07692307692308,1
13902,540,5,34095.26,541.1946031746032,58,1,633,158.25,0
13903,308,1,165.45000000000002,16.545,10,1,308,308.0,0
13904,203,1,201.12,11.830588235294117,17,1,203,203.0,1
13905,641,1,312.65,26.054166666666664,12,1,641,641.0,0
13906,317,1,42.0,42.0,1,1,317,317.0,0
13907,600,1,136.8,34.2,4,1,600,600.0,0
13908,35,3,1461.61,19.231710526315787,65,1,185,92.5,1
13909,331,2,282.85,7.44342105263158,35,1,429,429.0,0
13911,52,19,4091.71,17.48594017094017,178,1,556,30.88888888888889,1
13912,332,1,124.95,17.85,7,1,332,332.0,0
13913,415,1,42.22,14.073333333333332,3,1,415,415.0,0
13915,302,1,70.80000000000001,35.400000000000006,2,1,302,302.0,0
13916,372,4,1275.81,17.240675675675675,72,1,584,194.66666666666666,0
13917,100,1,65.38,13.075999999999999,5,1,100,100.0,1
13918,161,1,198.2,24.775,8,1,161,161.0,1
13919,30,3,1189.02,18.292615384615384,59,1,449,224.5,1
13920,340,4,1774.68,20.635813953488373,81,1,470,156.66666666666666,0
13921,310,4,730.7,16.606818181818184,36,1,630,210.0,0
13922,260,3,865.2,28.84,30,1,375,187.5,0
13925,1,4,678.25,16.54268292682927,28,1,43,14.333333333333334,0
13927,345,1,359.27,17.9635,20,1,345,345.0,1
13928,15,2,225.45000000000002,17.342307692307692,13,1,41,41.0,1
13929,77,11,3494.1,61.3,38,1,603,60.3,0
13930,45,1,210.0,21.0,10,1,45,45.0,1
13931,4,11,5257.38,19.399926199261994,205,1,645,64.5,0
13932,203,1,307.4,19.2125,16,1,203,203.0,0
13933,17,2,608.7900000000001,26.469130434782613,23,1,56,56.0,0
13934,172,1,922.1,29.74516129032258,31,1,172,172.0,0
13935,505,3,6116.92,76.4615,67,1,560,280.0,0
13936,88,3,939.66,15.9264406779661,56,1,322,161.0,0
13937,77,2,880.13,16.298703703703705,54,1,311,311.0,0
13939,17,6,1382.62,13.965858585858586,81,1,521,104.2,1
13940,25,2,391.06,14.483703703703704,25,1,52,52.0,1
13941,80,13,7745.4800000000005,100.59064935064936,38,1,631,52.583333333333336,1
13942,443,1,320.0,320.0,1,1,443,443.0,0
13943,486,1,246.54,16.436,15,1,486,486.0,0
13944,561,1,200.43,5.726571428571429,35,1,561,561.0,0
13945,303,2,854.15,16.748039215686273,49,1,388,388.0,0
13946,110,5,1800.63,33.345,48,1,644,161.0,1
13948,269,4,548.76,22.865,23,1,644,214.66666666666666,0
13949,3,1,537.9,14.155263157894737,38,1,3,3.0,1
13950,155,1,179.30999999999997,25.615714285714283,7,1,155,155.0,1
13951,84,3,674.45,17.293589743589745,38,1,202,101.0,0
13952,126,14,12823.521,31.35335207823961,238,1,632,48.61538461538461,0
13953,24,10,5729.36,337.0211764705882,8,1,636,70.66666666666667,1
13955,62,3,544.0699999999999,6.400823529411764,82,1,283,141.5,0
13956,46,3,676.07,6.2599074074074075,95,1,179,89.5,1
13957,326,3,458.25,16.97222222222222,21,1,567,283.5,0
13958,288,8,4709.2300000000005,20.745506607929517,172,1,642,91.71428571428571,0
13959,189,5,808.17,8.00168316831683,75,1,419,104.75,1
13961,300,1,538.4,28.336842105263155,19,1,300,300.0,0
13962,154,2,310.85,16.360526315789475,19,1,344,344.0,1
13963,216,17,2860.57,17.33678787878788,129,1,505,31.5625,0
13964,295,2,438.9,18.287499999999998,22,1,339,339.0,0
13965,385,3,996.61,41.525416666666665,23,1,611,305.5,0
13966,343,1,384.26,18.298095238095236,21,1,343,343.0,0
13967,54,2,166.3,27.71666666666667,4,1,304,304.0,0
13968,331,1,123.66,15.4575,8,1,331,331.0,0
13969,15,28,7832.52,9.90204804045512,374,1,532,19.703703703703702,1
13970,294,2,846.55,65.11923076923077,10,1,346,346.0,0
13971,14,12,3895.21,18.20191588785047,165,1,591,53.72727272727273,1
13972,110,1,145.9,16.211111111111112,9,1,110,110.0,1
13973,195,1,264.7,24.063636363636363,11,1,195,195.0,0
13974,490,1,264.13,17.608666666666668,15,1,490,490.0,1
13975,36,10,4261.83,6.918555194805195,377,1,583,64.77777777777777,1
13976,115,4,1192.36,21.292142857142856,49,1,576,192.0,0
13977,319,1,519.8100000000001,39.98538461538462,13,1,319,319.0,0
13979,301,6,2510.06,7.404306784660767,309,1,645,129.0,1
